,words,counts
22856,roomabsolutely,1
22857,texts.good,1
22858,d.v.d,1
22859,3rdstreet,1
22860,chuck.chuck,1
22861,else.tk,1
22862,girlfriend.perfect,1
22863,bertos,1
22864,breathes,1
22865,“non-touristy”,1
22866,couldve,1
22867,experience.casa,1
22868,abuts,1
22869,xxtodd,1
22870,again.short,1
22871,francisco.curtis,1
22872,joyfull,1
22873,altima,1
22874,to0,1
22875,germ-phobes,1
22876,unsightly,1
22877,anyone.fantastic,1
22878,chefs,1
22879,lable,1
22880,refunds,1
22881,padlocks,1
22882,nwith,1
22883,pictures.amazing,1
22884,place☺️jee,1
22885,listed-beautiful,1
22886,radioshack,1
22887,day.absolutely,1
22888,contender,1
22889,hippie-heaven,1
22890,cuenta,1
22891,40/50,1
22892,hostgabriel,1
22893,건조기에,1
22894,thanksthis,1
22895,timesaver.i,1
22896,certenly,1
22897,francisco/alcatraz,1
22898,executives,1
22899,couple.joe,1
22900,experience.raveevarn,1
22901,square/westfield.listing,1
22902,unmade,1
22903,nonetheless.alexandre,1
22904,needs.maria,1
22905,review…,1
22906,cute.stacey,1
22907,sink/,1
22908,syd,1
22909,homewood,1
22910,susanmy,1
22911,floors/counters,1
22912,有點嚇人。,1
22913,libel,1
22914,antechamber,1
22915,curtesy,1
22916,time.super,1
22917,chalesie,1
22918,même,1
22919,little.we,1
22920,15-30min,1
22921,funeral,1
22922,view.sean,1
22923,pictured.the,1
22924,up-kept,1
22925,minn,1
22926,parking-,1
22927,subaru,1
22928,everything.phil,1
22929,valieria's.this,1
22930,-fast,1
22931,stdio,1
22932,basicsimple,1
22933,cleanlier,1
22934,'so-so,1
22935,needs.i,1
22936,bemol,1
22937,mission.usually,1
22938,cast-iron,1
22939,750,1
22940,是挂在墙上可以伸缩移动的那种,1
22941,adventure.we,1
22942,kicker,1
22943,francisco.aside,1
22944,breached,1
22945,greatashirvadam,1
22946,mission.it,1
22947,app.the,1
22948,thin-walled,1
22949,128,1
22950,wheelchairs,1
22951,up.could,1
22952,3everything,1
22953,cafe's/,1
22954,staples.we,1
22955,neighborhood.our,1
22956,bennet,1
22957,walgreens/cvs,1
22958,plans/attractions,1
22959,to.apartment,1
22960,likes/hears,1
22961,pattiok,1
22962,city.glen,1
22963,cottage/,1
22964,withe,1
22965,semi-privately,1
22966,atmoshere,1
22967,is/were,1
22968,twinpeak,1
22969,hep,1
22970,castro.cute,1
22971,city.sunshine,1
22972,garage/refuse,1
22973,responsive.very,1
22974,commerce.luis,1
22975,caffeinated,1
22976,stay.baltazar,1
22977,ausrathe,1
22978,launder,1
22979,checkins,1
22980,to-and-fro,1
22981,franciscohey,1
22982,be.sumeet,1
22983,friendly/helpful,1
22984,66,1
22985,inclimate,1
22986,"bedroom,1",1
22987,toillet,1
22988,hesitancy,1
22989,office.david,1
22990,yet.the,1
22991,napper,1
22992,them.our,1
22993,fabio,1
22994,extremes,1
22995,soso,1
22996,objectives,1
22997,excellent-she,1
22998,garbanzo,1
22999,contacto,1
23000,neighbord,1
23001,staff.really,1
23002,charming.the,1
23003,traveler.this,1
23004,retrofit,1
23005,cedric,1
23006,ethat,1
23007,clarkperfect,1
23008,monicai,1
23009,here.vi,1
23010,*similar*,1
23011,live.great,1
23012,farina,1
23013,prepone,1
23014,disheartened,1
23015,awesome-looking,1
23016,pictorial,1
23017,less.we,1
23018,opinions,1
23019,tsunami,1
23020,kitchenwarefirst,1
23021,jon´s,1
23022,comfortable.derek,1
23023,selfcatering,1
23024,uniforms,1
23025,families.toilet,1
23026,needed.barbara,1
23027,it.location,1
23028,kaiden,1
23029,mouldy,1
23030,centeral,1
23031,half-dozen,1
23032,sray,1
23033,on-hold,1
23034,pad.berto,1
23035,accomodation.erik,1
23036,franciscovanick,1
23037,baptistethis,1
23038,envioroment,1
23039,seboo,1
23040,所以隔音不行。another,1
23041,-suspicious,1
23042,amazing.clean,1
23043,concerns.the,1
23044,reach.the,1
23045,amazing.and,1
23046,communication.michael,1
23047,it.private,1
23048,sandeepatti,1
23049,.yann,1
23050,recommened,1
23051,flat/,1
23052,breeze.emily,1
23053,againgae,1
23054,non-tourist,1
23055,kids.the,1
23056,special.the,1
23057,thankfulness,1
23058,options.this,1
23059,time~amazing,1
23060,us.pleasant,1
23061,69f,1
23062,gloves,1
23063,center.joe,1
23064,takearound,1
23065,short-to-medium,1
23066,jon/ivan,1
23067,yoh,1
23068,courtyard/garden,1
23069,andreaandrea,1
23070,time.quiet,1
23071,johngreat,1
23072,eves,1
23073,again.nacy,1
23074,visit.tatiana,1
23075,expectations.as,1
23076,confectionary,1
23077,mikewe,1
23078,againbrenda,1
23079,-dim,1
23080,prerogative,1
23081,hardship,1
23082,..friendly,1
23083,cozy.josh,1
23084,drop-by,1
23085,5'9,1
23086,per-night,1
23087,stair-climbing,1
23088,dog-people,1
23089,dog-walking,1
23090,town.excellent,1
23091,crucially,1
23092,hunt/ask,1
23093,recommendthis,1
23094,mastered,1
23095,towels/toiletries,1
23096,d'être,1
23097,posting.yanni,1
23098,地点超棒,1
23099,trip.jean,1
23100,gadgetry,1
23101,staying.thanks,1
23102,bustle.super,1
23103,~45,1
23104,mannii,1
23105,potion,1
23106,tays,1
23107,태어난다면,1
23108,hopeless,1
23109,bus-line,1
23110,frnaciska,1
23111,iyanni,1
23112,comfortable.everything,1
23113,explicitly,1
23114,brianlisa,1
23115,1-day,1
23116,phlip,1
23117,la/santa,1
23118,bar/restaurant,1
23119,christopers,1
23120,房东不在家,1
23121,color-matching,1
23122,milch,1
23123,'massage,1
23124,fantastic-an,1
23125,sweeping/vacuuming,1
23126,.ocean,1
23127,courageous,1
23128,location.dylan,1
23129,plus.neighbourhood,1
23130,spaciious,1
23131,couple’s,1
23132,enoteca,1
23133,allthough,1
23134,staybrenda,1
23135,scarier,1
23136,oclock,1
23137,night.simple,1
23138,drumming,1
23139,cost.good,1
23140,punch-in,1
23141,arbrb,1
23142,communiqué,1
23143,看夜景很方便也很美。房间很温馨也很干净,1
23144,notices,1
23145,robertbrenda,1
23146,convenience.i,1
23147,avaliable,1
23148,handshake,1
23149,ferrari,1
23150,us.being,1
23151,sleepovers.the,1
23152,vorbeiführenden,1
23153,dinner-,1
23154,everytime-,1
23155,opened.staying,1
23156,need.lovely,1
23157,experience.olga,1
23158,pleasant.they,1
23159,voltássemos,1
23160,11-year-old,1
23161,bridge.laurie,1
23162,muniline,1
23163,wildlife,1
23164,citroen,1
23165,them.both,1
23166,southerly,1
23167,nourishing,1
23168,'toast,1
23169,intentions..,1
23170,stay.charming,1
23171,michaellocation,1
23172,refueled,1
23173,jardin,1
23174,excursions.they,1
23175,undo,1
23176,shrubs,1
23177,needs.zach,1
23178,co-host,1
23179,starsamazing,1
23180,incoviniences,1
23181,uncommon,1
23182,sincerity,1
23183,been.amazing,1
23184,time.tom,1
23185,ride.room,1
23186,communicator.i,1
23187,base-camp,1
23188,bed-side,1
23189,standby,1
23190,globe.my,1
23191,doctor-on-demand,1
23192,niyas,1
23193,rhode,1
23194,keys.the,1
23195,oblinging,1
23196,aaron.comfortable,1
23197,elieli,1
23198,std,1
23199,clean.alexander,1
23200,nicest/cleanest,1
23201,fumigated,1
23202,slow.small,1
23203,/basement,1
23204,airbnb-ing,1
23205,facelift,1
23206,nice.really,1
23207,location/accomodation,1
23208,shapegreat,1
23209,visit.stay,1
23210,deadhead,1
23211,cristofer,1
23212,personally.delores,1
23213,recoup,1
23214,neighborough,1
23215,center.jer,1
23216,downtownthe,1
23217,jphn,1
23218,person.he,1
23219,here.deborah,1
23220,fantasy-priced,1
23221,rabble,1
23222,smartphone/web,1
23223,direction.apartment,1
23224,photos..,1
23225,arrival.apoorve,1
23226,well-handled,1
23227,.chas,1
23228,soundsystem,1
23229,use/eat/drink,1
23230,zipcars,1
23231,possible.ingrid,1
23232,great.timur,1
23233,daughter-in-laws,1
23234,tiptoeing,1
23235,mersey,1
23236,functionable,1
23237,apartment.beautiful,1
23238,conventions,1
23239,rays,1
23240,gae.gae,1
23241,place.gigi,1
23242,ceased,1
23243,around.was,1
23244,home.je,1
23245,famile,1
23246,adresse,1
23247,ssf.i,1
23248,“small-town”,1
23249,frolicked,1
23250,eu,1
23251,diner-style,1
23252,uncharacteristically,1
23253,trustable,1
23254,supergood,1
23255,itself.we,1
23256,johnson,1
23257,house-guest,1
23258,jeremih,1
23259,dana’s,1
23260,kids.daniel,1
23261,airbnb.very,1
23262,lando,1
23263,phill,1
23264,puffed,1
23265,office/school,1
23266,l'occutaine,1
23267,mission/mission-dolores,1
23268,voyajoy,1
23269,responsive.it,1
23270,run.thank,1
23271,area.cindy,1
23272,bonus.judy,1
23273,parks…there’s,1
23274,auction,1
23275,lighty,1
23276,surgical,1
23277,problem.bill,1
23278,noexcellent,1
23279,staydanielle,1
23280,traquility.host,1
23281,w/garden,1
23282,formerly,1
23283,farnaisco,1
23284,pacers,1
23285,comprises,1
23286,renothe,1
23287,fast-responded,1
23288,jansylvie,1
23289,connections.the,1
23290,coffeemaker.great,1
23291,perfectly.jill,1
23292,treadmill,1
23293,accom,1
23294,-0,1
23295,it.highly,1
23296,artichoke,1
23297,marveling,1
23298,away.very,1
23299,minutes.we,1
23300,center.what,1
23301,all.alison,1
23302,9-month,1
23303,place.excellent,1
23304,polkstreet,1
23305,jose/,1
23306,comfortable.carly,1
23307,terraced,1
23308,placel,1
23309,taxiing,1
23310,all.wawona,1
23311,byo,1
23312,responsive.alecia,1
23313,radiation,1
23314,befor,1
23315,againcheap,1
23316,文,1
23317,6ba,1
23318,leslio,1
23319,ad.the,1
23320,softspoken,1
23321,wine/coffee,1
23322,allí,1
23323,an.the,1
23324,touch.jose,1
23325,find.ed,1
23326,fiaherman,1
23327,evening.she,1
23328,much.nice,1
23329,moneys,1
23330,less-than,1
23331,confiance,1
23332,incorporated,1
23333,petted,1
23334,night.spent,1
23335,boats,1
23336,times.richard,1
23337,flat.danielle,1
23338,aroundapartment,1
23339,décrit,1
23340,fake/real,1
23341,bananbread,1
23342,explorative,1
23343,cuts,1
23344,here.jose,1
23345,bonheur,1
23346,table/work,1
23347,surpised,1
23348,division,1
23349,livingroom/bedroom,1
23350,after-work,1
23351,regroup,1
23352,rivalry,1
23353,suburbanite,1
23354,breaky,1
23355,françoisperfect,1
23356,ducking,1
23357,gorgeus,1
23358,130,1
23359,doté,1
23360,advising.we,1
23361,cleaned/maintained,1
23362,away.beth,1
23363,again..ac,1
23364,pet-free,1
23365,suffused,1
23366,hostels.delores,1
23367,bao,1
23368,apartment.loved,1
23369,time.chris,1
23370,tardy,1
23371,professional/hotel,1
23372,moustache,1
23373,you-,1
23374,you.comfortable,1
23375,-echoing,1
23376,s.f.aron,1
23377,'garden,1
23378,fiddles,1
23379,as.a,1
23380,good.affordable,1
23381,independant.we,1
23382,ooooohhhh,1
23383,garage-like,1
23384,stories.mel,1
23385,'village,1
23386,here.actually,1
23387,rocker,1
23388,thence,1
23389,integrity,1
23390,properties.super,1
23391,again.having,1
23392,relaxing.roberto,1
23393,cheerios-type,1
23394,makeshift,1
23395,street–lovely,1
23396,trip.yeah,1
23397,concave,1
23398,d'un,1
23399,krejci,1
23400,him.awesome,1
23401,narvin,1
23402,tksdecent,1
23403,franewa,1
23404,jeffesther,1
23405,guests.katie,1
23406,andriai,1
23407,crocker,1
23408,check-out.hello,1
23409,best.fantastic,1
23410,xxjamie,1
23411,vodka,1
23412,seemingly-unsavory,1
23413,breakable,1
23414,proviso,1
23415,littledelores,1
23416,again.alene,1
23417,francisco.vidhu,1
23418,helpful.phil,1
23419,highstreet,1
23420,highlight.sheila,1
23421,apartment.jean,1
23422,necessitate,1
23423,everything'this,1
23424,district.very,1
23425,can.had,1
23426,他们会把一切讲的很清楚。房子干净整洁,1
23427,muni.laura,1
23428,francisco.new,1
23429,price.host,1
23430,sufficient.the,1
23431,us..the,1
23432,again.abhishek,1
23433,again.joel,1
23434,you.very,1
23435,everething,1
23436,hifi,1
23437,scrape,1
23438,0/5,1
23439,bests,1
23440,poorly-sealed,1
23441,companionship,1
23442,us.apartment,1
23443,잊지,1
23444,coordinarme,1
23445,phone.just,1
23446,restaurants/cafes/grocery,1
23447,house.good,1
23448,heleno,1
23449,delis.great,1
23450,4-year-old,1
23451,etc.jamie,1
23452,^^staying,1
23453,problem.he,1
23454,'wow,1
23455,inexpensive.unacceptable,1
23456,clean.if,1
23457,it.stayed,1
23458,malfunctions,1
23459,reintroduction,1
23460,fortement,1
23461,beautiful..,1
23462,fine.melissa,1
23463,.will,1
23464,sqeaky,1
23465,speculative,1
23466,floor.this,1
23467,附近有车到市中心,1
23468,location.seriously,1
23469,city.anne,1
23470,gracing,1
23471,nationalparks,1
23472,house.easy,1
23473,internett,1
23474,night.thank,1
23475,peaceful.mohammad,1
23476,susanspringer,1
23477,hallway/bathroom,1
23478,plaices,1
23479,meals..this,1
23480,sf.amazing,1
23481,everything.marty,1
23482,rescheduled,1
23483,foster,1
23484,security..then,1
23485,ellen’s,1
23486,well.really,1
23487,matters.pros,1
23488,non-drivers,1
23489,nice.delores,1
23490,singularly,1
23491,abb,1
23492,people/couples,1
23493,dehumidifiers,1
23494,wishesgreat,1
23495,`san,1
23496,family/,1
23497,franciscobrian,1
23498,resorted,1
23499,airpor,1
23500,'uber,1
23501,mediating,1
23502,gd,1
23503,hosts.had,1
23504,-guide,1
23505,guests.alison,1
23506,我们到的晚了,1
23507,too.selim,1
23508,ducts,1
23509,mask.pete,1
23510,-doors,1
23511,raviwe,1
23512,owner’s,1
23513,anybody.i,1
23514,touches.dylan,1
23515,blaide,1
23516,city.spacious,1
23517,l'arrivée,1
23518,annebrooke,1
23519,citymapper,1
23520,climbing/,1
23521,pasadena,1
23522,b/l/d,1
23523,recommended.marty,1
23524,frederic,1
23525,out.if,1
23526,hungarian,1
23527,davidmy,1
23528,excitedly,1
23529,varic,1
23530,bnb-rs,1
23531,locationtiana,1
23532,organized.i,1
23533,71.,1
23534,flirtation,1
23535,future.kevin,1
23536,arrival.my,1
23537,rightbeautiful,1
23538,to-ing,1
23539,niçe,1
23540,lados,1
23541,recup,1
23542,69,1
23543,room/tv,1
23544,~8am,1
23545,overuse,1
23546,travelers.jay,1
23547,people.abby,1
23548,catro,1
23549,too.mike,1
23550,muni—,1
23551,.mark,1
23552,-never,1
23553,stay.gabe,1
23554,backache,1
23555,suffers,1
23556,retun,1
23557,details-,1
23558,‘ok,1
23559,.ed,1
23560,each.well,1
23561,kittens,1
23562,host—easy,1
23563,host.wonderful,1
23564,questions.perfect,1
23565,guest.katie,1
23566,thanksful,1
23567,vanek,1
23568,together.loved,1
23569,florid,1
23570,resort-living,1
23571,waiter,1
23572,host.what,1
23573,database,1
23574,restaurants/bars/places,1
23575,ofpretty,1
23576,_very,1
23577,do/eat,1
23578,pizzaria,1
23579,room/appartment,1
23580,pattys,1
23581,cabs/ubers,1
23582,extreamely,1
23583,prescription,1
23584,experience.jamie,1
23585,existed,1
23586,squaregood,1
23587,blvd.,1
23588,arrived.apartment,1
23589,francisco’s,1
23590,care.my,1
23591,ceciia,1
23592,我每天也將貴重物品帶出去。,1
23593,darting,1
23594,105,1
23595,undaunted,1
23596,body.our,1
23597,open-roof,1
23598,mvp,1
23599,bulky,1
23600,30hours,1
23601,way.the,1
23602,fiery,1
23603,replenishment,1
23604,dumping,1
23605,honoured,1
23606,publication,1
23607,bookmarked,1
23608,ourselves.i,1
23609,endorsement,1
23610,things~the,1
23611,one.phil,1
23612,help.staying,1
23613,w/mirror,1
23614,cabinetry,1
23615,caltrains,1
23616,driveway.we,1
23617,nopalita,1
23618,craziness.jer,1
23619,-proxy,1
23620,bdrm/1,1
23621,df,1
23622,anti-,1
23623,host.lars,1
23624,overpaid,1
23625,comfortable.clara,1
23626,recommended.overall,1
23627,parking==was,1
23628,impressed.maria,1
23629,things.the,1
23630,neighbourhoods.love,1
23631,care-free,1
23632,alone…,1
23633,host.house,1
23634,hadaramazing,1
23635,dbest,1
23636,unkind,1
23637,shelve,1
23638,early.jesse,1
23639,exhale,1
23640,hosts.ryan,1
23641,5.30,1
23642,flexibele,1
23643,pandora,1
23644,bandwith,1
23645,curviest,1
23646,well-explained,1
23647,themself.great,1
23648,aparmtent,1
23649,family.roy,1
23650,again.nothing,1
23651,rudi,1
23652,chemait,1
23653,hampton,1
23654,recommend.samantha,1
23655,fries,1
23656,text/cell,1
23657,future.stacey,1
23658,recommendedeasy,1
23659,equate,1
23660,elegant/clean/secluded,1
23661,homeownership,1
23662,rim,1
23663,it.exceeded,1
23664,bunk-mate,1
23665,belgiumbrad,1
23666,amables,1
23667,gelangen,1
23668,taffy,1
23669,facilities.nice,1
23670,had.would,1
23671,aaaalll,1
23672,richard’s,1
23673,skating,1
23674,telegraf,1
23675,walk.location,1
23676,crawled,1
23677,corentini,1
23678,robles,1
23679,minimized,1
23680,expected/hoped,1
23681,05/08/15~05/11/15,1
23682,saveway,1
23683,stay.super,1
23684,it.absolutely,1
23685,hug*the,1
23686,anything.what,1
23687,pelicans,1
23688,nice.judy,1
23689,424,1
23690,*the,1
23691,hvac,1
23692,more.tom,1
23693,ary,1
23694,lobsters,1
23695,cerials,1
23696,disconnecting,1
23697,1:30in,1
23698,bus/train/public,1
23699,end.the,1
23700,-stacey,1
23701,sii,1
23702,8/9/13,1
23703,highly-recommend,1
23704,re-awoken,1
23705,centimeter,1
23706,walk/head,1
23707,variation,1
23708,naheed.the,1
23709,lorenstaying,1
23710,above/beside,1
23711,possibilitiy,1
23712,mission.primo,1
23713,sf.melissa,1
23714,visits.our,1
23715,troubled,1
23716,home.shannon,1
23717,'base,1
23718,city.what,1
23719,-woke,1
23720,sub-compact,1
23721,francisco.easy,1
23722,recommend/return,1
23723,attain,1
23724,deferred,1
23725,kiels,1
23726,jee´s,1
23727,tweaking,1
23728,juliamy,1
23729,wharf/alcatraz,1
23730,tugged,1
23731,away..,1
23732,with…i,1
23733,didnot,1
23734,am-08.00,1
23735,thickness,1
23736,6-month-old,1
23737,decompressing,1
23738,right.leon,1
23739,distillery,1
23740,old.cozy,1
23741,walaa,1
23742,citytrip,1
23743,devanshus,1
23744,point/,1
23745,belief,1
23746,raferafe,1
23747,cálida,1
23748,4-drawer,1
23749,rods,1
23750,private.this,1
23751,enter.excellent,1
23752,better-equipped,1
23753,seven-hour,1
23754,2010s,1
23755,place.jen,1
23756,tipping,1
23757,loacation,1
23758,imagined.first,1
23759,españa,1
23760,compacting,1
23761,again.gorgeous,1
23762,nice.how,1
23763,excelent.this,1
23764,well-secured,1
23765,users.this,1
23766,有路边停车位,1
23767,kerri,1
23768,determination,1
23769,diagnosed,1
23770,perfect.robby,1
23771,startet,1
23772,hyatt,1
23773,态度非常恶劣。,1
23774,reccos,1
23775,我要跟我国内的朋友们介绍你们的花园小屋,1
23776,unkept,1
23777,uncharacteristic,1
23778,imessages,1
23779,stadia,1
23780,intereting,1
23781,",and",1
23782,luiz,1
23783,burrata,1
23784,suka,1
23785,ambos,1
23786,expected.good,1
23787,kids/people,1
23788,communicate.lu,1
23789,5days,1
23790,sfkat,1
23791,house-made,1
23792,j'ulia,1
23793,underwent,1
23794,milano,1
23795,money.this,1
23796,on.we,1
23797,spaceheater/,1
23798,*-*,1
23799,trip.sylvie,1
23800,sfchristian,1
23801,catan,1
23802,jumpy,1
23803,super-welcoming,1
23804,bar/,1
23805,nights.good,1
23806,patrol,1
23807,replenish,1
23808,starkness,1
23809,professional.fantastic,1
23810,security.erik´s,1
23811,busszzeeness,1
23812,zoned,1
23813,francisco.jimmy,1
23814,boho,1
23815,llega,1
23816,mike/nic,1
23817,city.two,1
23818,citybrad,1
23819,jona,1
23820,chair-bed,1
23821,他不仅带我穿过好几条街去买药还给我使用了他的优惠卷,1
23822,mints,1
23823,huespedes,1
23824,roars,1
23825,wd40,1
23826,themself,1
23827,thumping,1
23828,所以如果你对毛敏感这点可要注意。房间虽小但温暖舒服。整体居住体验还不错,1
23829,bathroom-built-for-one,1
23830,karly,1
23831,terri,1
23832,nise,1
23833,micro-wave,1
23834,ingress,1
23835,lot.nice,1
23836,routes.i,1
23837,thetwin,1
23838,yiu,1
23839,anyone.elizabeth,1
23840,ments,1
23841,responsive.roy,1
23842,txt-massaging,1
23843,325,1
23844,straw,1
23845,xomy,1
23846,pooled,1
23847,u.,1
23848,someday.matt,1
23849,obstructs,1
23850,taped-up,1
23851,"2,5",1
23852,city/tour/restaurant,1
23853,toasting,1
23854,life.amazing,1
23855,charliethe,1
23856,commuication,1
23857,succulence,1
23858,pictures..,1
23859,city.chuck,1
23860,stay.brilliant,1
23861,again.tarun,1
23862,filmed,1
23863,nice.easy,1
23864,everything-public,1
23865,kitchen/stove/fridge,1
23866,mornings—such,1
23867,there.both,1
23868,point.absolutely,1
23869,fun.my,1
23870,non-city,1
23871,bur,1
23872,nani,1
23873,umbrella.ken,1
23874,平时我们都是在超市买菜在家吃的。走路10分钟去地铁站和公交车站,1
